signal_date,execute_date,signal_adjustment,signal_base_position,signal_regime,target_position,etf_code,strategy
2024-04-11,2024-04-12,0.0,0.64,bull,0.64,513520,next_open_3bp
2024-05-28,2024-05-29,-1.0,0.25,bull,0.0,513520,next_open_3bp
2024-06-05,2024-06-06,0.0,0.25,bull,0.25,513520,next_open_3bp
2024-06-07,2024-06-11,-1.0,0.25,bull,0.0,513520,next_open_3bp
2024-06-20,2024-06-21,0.0,0.25,bull,0.25,513520,next_open_3bp
2024-06-21,2024-06-24,-1.0,0.25,bull,0.0,513520,next_open_3bp
2024-06-24,2024-06-25,0.0,0.25,bull,0.25,513520,next_open_3bp
2024-06-25,2024-06-26,-1.0,0.25,bull,0.0,513520,next_open_3bp
2024-06-26,2024-06-27,0.0,0.25,bull,0.25,513520,next_open_3bp
2024-06-27,2024-06-28,-1.0,0.25,bull,0.0,513520,next_open_3bp
2024-06-28,2024-07-01,0.0,0.25,bull,0.25,513520,next_open_3bp
2024-07-02,2024-07-03,0.0,0.5,bull,0.5,513520,next_open_3bp
2024-07-04,2024-07-05,-1.0,1.0,bull,0.75,513520,next_open_3bp
2024-07-05,2024-07-08,0.0,1.0,bull,1.0,513520,next_open_3bp
2024-07-09,2024-07-10,-1.0,1.0,bull,0.75,513520,next_open_3bp
2024-07-17,2024-07-18,0.0,1.0,bull,1.0,513520,next_open_3bp
2024-07-22,2024-07-23,-1.0,1.0,bull,0.75,513520,next_open_3bp
2024-07-25,2024-07-26,0.0,1.0,bull,1.0,513520,next_open_3bp
2024-07-26,2024-07-29,0.0,0.35,bull,0.35,513520,next_open_3bp
2024-08-01,2024-08-02,-1.0,0.35,bull,0.1,513520,next_open_3bp
2024-08-13,2024-08-14,0.0,0.34,range,0.34,513520,next_open_3bp
2024-08-23,2024-08-26,-1.0,0.35,bull,0.1,513520,next_open_3bp
2024-08-26,2024-08-27,0.0,0.35,bull,0.35,513520,next_open_3bp
2024-09-04,2024-09-05,1.0,0.35,bull,0.6,513520,next_open_3bp
2024-09-05,2024-09-06,0.0,0.34,bull,0.34,513520,next_open_3bp
2024-09-09,2024-09-10,1.0,0.34,bull,0.59,513520,next_open_3bp
2024-09-12,2024-09-13,0.0,0.25,range,0.25,513520,next_open_3bp
2024-09-17,2024-09-18,0.0,0.25,range,0.25,513520,next_open_3bp
2024-09-26,2024-09-27,-1.0,0.26,range,0.01,513520,next_open_3bp
2024-10-07,2024-10-08,-1.0,0.25,range,0.0,513520,next_open_3bp
2024-10-08,2024-10-09,0.0,0.25,range,0.25,513520,next_open_3bp
2024-10-15,2024-10-16,-1.0,0.25,range,0.0,513520,next_open_3bp
2024-10-16,2024-10-17,0.0,0.25,range,0.25,513520,next_open_3bp
2024-11-08,2024-11-11,-1.0,0.25,range,0.0,513520,next_open_3bp
2024-11-13,2024-11-14,0.0,0.25,range,0.25,513520,next_open_3bp
2024-11-14,2024-11-15,-1.0,0.25,range,0.0,513520,next_open_3bp
2024-11-18,2024-11-19,0.0,0.25,range,0.25,513520,next_open_3bp
2024-11-19,2024-11-20,-1.0,0.25,range,0.0,513520,next_open_3bp
2024-11-21,2024-11-22,0.0,0.24,range,0.24,513520,next_open_3bp
2024-11-25,2024-11-26,-1.0,0.25,range,0.0,513520,next_open_3bp
2024-11-26,2024-11-27,0.0,0.25,range,0.25,513520,next_open_3bp
2024-12-04,2024-12-05,-1.0,0.25,range,0.0,513520,next_open_3bp
2024-12-17,2024-12-18,0.0,0.25,bull,0.25,513520,next_open_3bp
2024-12-18,2024-12-19,-1.0,0.25,bull,0.0,513520,next_open_3bp
2024-12-19,2024-12-20,0.0,0.25,bull,0.25,513520,next_open_3bp
2024-12-20,2024-12-23,-1.0,0.25,bull,0.0,513520,next_open_3bp
2024-12-26,2024-12-27,0.0,0.25,bull,0.25,513520,next_open_3bp
2025-02-03,2025-02-05,-1.0,0.25,range,0.0,513520,next_open_3bp
2025-02-17,2025-02-18,0.0,0.25,range,0.25,513520,next_open_3bp
2025-02-18,2025-02-19,-1.0,0.25,range,0.0,513520,next_open_3bp
2025-02-20,2025-02-21,0.0,0.25,range,0.25,513520,next_open_3bp
2025-02-26,2025-02-27,-1.0,0.24,range,0.0,513520,next_open_3bp
2025-02-28,2025-03-03,1.0,0.24,range,0.49,513520,next_open_3bp
2025-03-05,2025-03-06,0.0,0.24,range,0.24,513520,next_open_3bp
2025-03-07,2025-03-10,-1.0,0.24,range,0.0,513520,next_open_3bp
2025-03-10,2025-03-11,1.0,0.24,range,0.49,513520,next_open_3bp
2025-03-17,2025-03-18,0.0,0.24,range,0.24,513520,next_open_3bp
2025-03-21,2025-03-24,-1.0,0.24,range,0.0,513520,next_open_3bp
2025-03-31,2025-04-01,0.0,0.23,bear,0.23,513520,next_open_3bp
2025-04-03,2025-04-07,1.0,0.19,bear,0.35,513520,next_open_3bp
2025-04-28,2025-04-29,0.0,0.2,bear,0.2,513520,next_open_3bp
2025-05-08,2025-05-09,-1.0,0.2,bear,0.0,513520,next_open_3bp
2025-05-09,2025-05-12,0.0,0.21,bear,0.21,513520,next_open_3bp
2025-05-14,2025-05-15,0.0,0.35,bear,0.35,513520,next_open_3bp
2025-06-25,2025-06-26,-1.0,0.25,range,0.0,513520,next_open_3bp
2025-06-26,2025-06-27,0.0,0.25,range,0.25,513520,next_open_3bp
2025-06-27,2025-06-30,-1.0,0.26,range,0.01,513520,next_open_3bp
2025-06-30,2025-07-01,0.0,0.26,range,0.26,513520,next_open_3bp
2025-07-03,2025-07-04,-1.0,0.3,range,0.05,513520,next_open_3bp
2025-07-04,2025-07-07,0.0,0.75,range,0.75,513520,next_open_3bp
2025-07-17,2025-07-18,1.0,0.75,bull,1.0,513520,next_open_3bp
2025-07-22,2025-07-23,0.0,0.75,bull,0.75,513520,next_open_3bp
2025-07-24,2025-07-25,1.0,0.76,bull,1.0,513520,next_open_3bp
2025-07-25,2025-07-28,-1.0,0.76,bull,0.51,513520,next_open_3bp
2025-07-28,2025-07-29,0.0,0.75,bull,0.75,513520,next_open_3bp
2025-07-29,2025-07-30,1.0,0.75,bull,1.0,513520,next_open_3bp
2025-07-30,2025-07-31,0.0,0.75,bull,0.75,513520,next_open_3bp
2025-07-31,2025-08-01,0.0,0.6,bull,0.6,513520,next_open_3bp
2025-08-14,2025-08-15,-1.0,0.61,bull,0.36,513520,next_open_3bp
2025-08-15,2025-08-18,0.0,0.62,bull,0.62,513520,next_open_3bp
2025-08-20,2025-08-21,0.0,1.0,bull,1.0,513520,next_open_3bp
2025-09-01,2025-09-02,-1.0,1.0,bull,0.75,513520,next_open_3bp
2025-09-02,2025-09-03,0.0,1.0,bull,1.0,513520,next_open_3bp
2025-09-03,2025-09-04,-1.0,1.0,bull,0.75,513520,next_open_3bp
2025-09-05,2025-09-08,0.0,1.0,bull,1.0,513520,next_open_3bp
2025-09-16,2025-09-17,-1.0,1.0,bull,0.75,513520,next_open_3bp
2025-10-08,2025-10-09,0.0,1.0,bull,1.0,513520,next_open_3bp
2025-10-16,2025-10-17,-1.0,1.0,bull,0.75,513520,next_open_3bp
2025-10-17,2025-10-20,0.0,1.0,bull,1.0,513520,next_open_3bp
2025-10-20,2025-10-21,-1.0,1.0,bull,0.75,513520,next_open_3bp
2025-10-21,2025-10-22,0.0,1.0,bull,1.0,513520,next_open_3bp
2025-10-24,2025-10-27,0.0,1.0,bull,1.0,513520,next_open_3bp
2025-10-31,2025-11-03,-1.0,1.0,bull,0.75,513520,next_open_3bp
2025-11-04,2025-11-05,0.0,1.0,bull,1.0,513520,next_open_3bp
2025-11-07,2025-11-10,0.0,0.8,bull,0.8,513520,next_open_3bp
2025-12-11,2025-12-12,-1.0,0.8,bull,0.55,513520,next_open_3bp
2025-12-12,2025-12-15,0.0,0.8,bull,0.8,513520,next_open_3bp
2025-12-30,2025-12-31,-1.0,0.8,bull,0.55,513520,next_open_3bp
2026-01-05,2026-01-06,1.0,0.8,bull,1.0,513520,next_open_3bp
2026-01-06,2026-01-07,-1.0,0.81,bull,0.56,513520,next_open_3bp
2026-01-08,2026-01-09,1.0,0.8,bull,1.0,513520,next_open_3bp
2026-01-13,2026-01-14,-1.0,0.81,bull,0.56,513520,next_open_3bp
2026-01-15,2026-01-16,-1.0,0.65,bull,0.4,513520,next_open_3bp
2026-01-22,2026-01-23,0.0,0.6,bull,0.6,513520,next_open_3bp
2026-01-23,2026-01-26,-1.0,0.6,bull,0.35,513520,next_open_3bp
2026-01-26,2026-01-27,0.0,0.6,bull,0.6,513520,next_open_3bp
2026-01-27,2026-01-28,-1.0,0.6,bull,0.35,513520,next_open_3bp
2026-01-28,2026-01-29,0.0,0.6,bull,0.6,513520,next_open_3bp
2026-02-05,2026-02-06,-1.0,0.6,bull,0.35,513520,next_open_3bp
2026-02-06,2026-02-09,0.0,0.6,bull,0.6,513520,next_open_3bp
2026-03-10,2026-03-11,0.0,0.35,bull,0.35,513520,next_open_3bp
2022-01-06,2022-01-07,1.0,0.25,range,0.5,513520,live_filtered_3bp
2022-01-11,2022-01-12,-1.0,0.24,range,0.0,513520,live_filtered_3bp
2022-01-19,2022-01-20,1.0,0.24,range,0.49,513520,live_filtered_3bp
2022-01-27,2022-01-28,-1.0,0.23,bear,0.0,513520,live_filtered_3bp
2022-01-28,2022-02-07,0.0,0.2,bear,0.2,513520,live_filtered_3bp
2022-02-16,2022-02-17,-1.0,0.21,bear,0.0,513520,live_filtered_3bp
2022-02-17,2022-02-18,0.0,0.2,bear,0.2,513520,live_filtered_3bp
2022-02-18,2022-02-21,1.0,0.2,bear,0.35,513520,live_filtered_3bp
2022-02-21,2022-02-22,-1.0,0.2,bear,0.0,513520,live_filtered_3bp
2022-02-22,2022-02-23,0.0,0.2,bear,0.2,513520,live_filtered_3bp
2022-02-25,2022-02-28,-1.0,0.2,bear,0.0,513520,live_filtered_3bp
2022-03-01,2022-03-02,1.0,0.2,bear,0.35,513520,live_filtered_3bp
2022-03-02,2022-03-03,-1.0,0.2,bear,0.0,513520,live_filtered_3bp
2022-03-04,2022-03-07,0.0,0.2,bear,0.2,513520,live_filtered_3bp
2022-03-08,2022-03-09,1.0,0.19,bear,0.35,513520,live_filtered_3bp
2022-03-10,2022-03-11,0.0,0.2,bear,0.2,513520,live_filtered_3bp
2022-03-11,2022-03-14,1.0,0.19,bear,0.35,513520,live_filtered_3bp
2022-03-15,2022-03-16,0.0,0.19,bear,0.19,513520,live_filtered_3bp
2022-03-17,2022-03-18,1.0,0.2,bear,0.35,513520,live_filtered_3bp
2022-03-23,2022-03-24,0.0,0.21,bear,0.21,513520,live_filtered_3bp
2022-03-24,2022-03-25,-1.0,0.21,bear,0.0,513520,live_filtered_3bp
2022-03-25,2022-03-28,0.0,0.21,bear,0.21,513520,live_filtered_3bp
2022-03-30,2022-03-31,0.0,0.35,bear,0.35,513520,live_filtered_3bp
2022-04-08,2022-04-11,-1.0,0.34,bear,0.09,513520,live_filtered_3bp
2022-04-11,2022-04-12,1.0,0.34,bear,0.35,513520,live_filtered_3bp
2022-04-27,2022-04-28,-1.0,0.33,bear,0.08,513520,live_filtered_3bp
2022-04-28,2022-04-29,0.0,0.34,bear,0.34,513520,live_filtered_3bp
2022-05-13,2022-05-16,0.0,0.2,bear,0.2,513520,live_filtered_3bp
2022-06-07,2022-06-08,0.0,0.35,bear,0.35,513520,live_filtered_3bp
2022-06-10,2022-06-13,-1.0,0.35,bear,0.1,513520,live_filtered_3bp
2022-06-13,2022-06-14,0.0,0.34,bear,0.34,513520,live_filtered_3bp
2022-06-15,2022-06-16,-1.0,0.34,bear,0.09,513520,live_filtered_3bp
2022-06-16,2022-06-17,1.0,0.34,bear,0.35,513520,live_filtered_3bp
2022-06-17,2022-06-20,-1.0,0.33,bear,0.08,513520,live_filtered_3bp
2022-06-20,2022-06-21,1.0,0.2,bear,0.35,513520,live_filtered_3bp
2022-06-21,2022-06-22,-1.0,0.2,bear,0.0,513520,live_filtered_3bp
2022-06-22,2022-06-23,0.0,0.2,bear,0.2,513520,live_filtered_3bp
2022-07-04,2022-07-05,1.0,0.2,bear,0.35,513520,live_filtered_3bp
2022-07-05,2022-07-06,0.0,0.2,bear,0.2,513520,live_filtered_3bp
2022-07-12,2022-07-13,-1.0,0.2,bear,0.0,513520,live_filtered_3bp
2022-07-15,2022-07-18,0.0,0.2,bear,0.2,513520,live_filtered_3bp
2022-07-20,2022-07-21,-1.0,0.21,bear,0.0,513520,live_filtered_3bp
2022-08-19,2022-08-22,0.0,0.22,range,0.22,513520,live_filtered_3bp
2022-08-22,2022-08-23,-1.0,0.22,range,0.0,513520,live_filtered_3bp
2022-09-01,2022-09-02,0.0,0.21,range,0.21,513520,live_filtered_3bp
2022-09-02,2022-09-05,-1.0,0.21,range,0.0,513520,live_filtered_3bp
2022-09-14,2022-09-15,0.0,0.21,range,0.21,513520,live_filtered_3bp
2022-09-15,2022-09-16,-1.0,0.21,range,0.0,513520,live_filtered_3bp
2022-09-16,2022-09-19,0.0,0.21,range,0.21,513520,live_filtered_3bp
2022-09-20,2022-09-21,-1.0,0.21,range,0.0,513520,live_filtered_3bp
2022-09-21,2022-09-22,0.0,0.21,range,0.21,513520,live_filtered_3bp
2022-09-22,2022-09-23,-1.0,0.21,range,0.0,513520,live_filtered_3bp
2022-09-26,2022-09-27,0.0,0.2,range,0.2,513520,live_filtered_3bp
2022-09-27,2022-09-28,-1.0,0.2,range,0.0,513520,live_filtered_3bp
2022-09-28,2022-09-29,0.0,0.2,range,0.2,513520,live_filtered_3bp
2022-10-04,2022-10-10,-1.0,0.21,range,0.0,513520,live_filtered_3bp
2022-10-11,2022-10-12,0.0,0.2,range,0.2,513520,live_filtered_3bp
2022-10-12,2022-10-13,-1.0,0.2,range,0.0,513520,live_filtered_3bp
2022-10-14,2022-10-17,0.0,0.21,range,0.21,513520,live_filtered_3bp
2022-10-18,2022-10-19,-1.0,0.21,range,0.0,513520,live_filtered_3bp
2022-11-08,2022-11-09,0.0,0.21,range,0.21,513520,live_filtered_3bp
2022-11-09,2022-11-10,-1.0,0.21,range,0.0,513520,live_filtered_3bp
2022-11-11,2022-11-14,0.0,0.21,range,0.21,513520,live_filtered_3bp
2022-11-17,2022-11-18,-1.0,0.21,range,0.0,513520,live_filtered_3bp
2022-11-22,2022-11-23,0.0,0.21,range,0.21,513520,live_filtered_3bp
2022-11-29,2022-11-30,-1.0,0.21,range,0.0,513520,live_filtered_3bp
2022-12-01,2022-12-02,0.0,0.21,range,0.21,513520,live_filtered_3bp
2022-12-02,2022-12-05,-1.0,0.21,range,0.0,513520,live_filtered_3bp
2022-12-20,2022-12-21,0.0,0.2,bull,0.2,513520,live_filtered_3bp
2022-12-22,2022-12-23,1.0,0.2,bull,0.45,513520,live_filtered_3bp
2023-01-18,2023-01-19,0.0,0.2,range,0.2,513520,live_filtered_3bp
2023-01-19,2023-01-20,1.0,0.2,range,0.45,513520,live_filtered_3bp
2023-01-27,2023-01-30,-1.0,0.3,range,0.05,513520,live_filtered_3bp
2023-01-31,2023-02-01,0.0,0.55,range,0.55,513520,live_filtered_3bp
2023-02-02,2023-02-03,1.0,0.55,range,0.75,513520,live_filtered_3bp
2023-02-03,2023-02-06,0.0,0.55,range,0.55,513520,live_filtered_3bp
2023-02-14,2023-02-15,0.0,0.33,range,0.33,513520,live_filtered_3bp
2023-03-13,2023-03-14,0.0,0.75,range,0.75,513520,live_filtered_3bp
2023-03-17,2023-03-20,-1.0,0.75,range,0.5,513520,live_filtered_3bp
2023-03-20,2023-03-21,0.0,0.74,range,0.74,513520,live_filtered_3bp
2023-04-07,2023-04-10,-1.0,0.75,bull,0.5,513520,live_filtered_3bp
2023-04-11,2023-04-12,0.0,0.75,bull,0.75,513520,live_filtered_3bp
2023-04-19,2023-04-20,-1.0,0.75,bull,0.5,513520,live_filtered_3bp
2023-04-24,2023-04-25,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2023-04-25,2023-04-26,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2023-04-26,2023-04-27,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2023-04-27,2023-04-28,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2023-05-30,2023-05-31,0.0,0.8,bull,0.8,513520,live_filtered_3bp
2023-06-13,2023-06-14,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2023-08-24,2023-08-25,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2023-08-25,2023-08-28,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2023-09-01,2023-09-04,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2023-09-07,2023-09-08,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2023-09-08,2023-09-11,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2023-10-10,2023-10-11,0.0,0.61,bull,0.61,513520,live_filtered_3bp
2023-10-23,2023-10-24,1.0,0.6,bull,0.85,513520,live_filtered_3bp
2023-10-24,2023-10-25,0.0,0.6,bull,0.6,513520,live_filtered_3bp
2023-10-26,2023-10-27,1.0,0.6,bull,0.85,513520,live_filtered_3bp
2023-10-31,2023-11-01,0.0,0.6,bull,0.6,513520,live_filtered_3bp
2023-11-13,2023-11-14,-1.0,0.61,bull,0.36,513520,live_filtered_3bp
2023-11-14,2023-11-15,-1.0,0.25,bull,0.0,513520,live_filtered_3bp
2023-11-20,2023-11-21,0.0,0.25,bull,0.25,513520,live_filtered_3bp
2023-11-21,2023-11-22,0.0,0.5,bull,0.5,513520,live_filtered_3bp
2023-11-24,2023-11-27,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2023-11-30,2023-12-01,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2023-12-01,2023-12-04,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2024-01-30,2024-01-31,0.0,0.8,bull,0.8,513520,live_filtered_3bp
2024-02-16,2024-02-19,-1.0,0.81,bull,0.56,513520,live_filtered_3bp
2024-02-19,2024-02-20,0.0,0.81,bull,0.81,513520,live_filtered_3bp
2024-02-21,2024-02-22,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2024-02-22,2024-02-23,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2024-02-26,2024-02-27,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2024-03-12,2024-03-13,0.0,0.8,bull,0.8,513520,live_filtered_3bp
2024-03-29,2024-04-01,0.0,0.65,bull,0.65,513520,live_filtered_3bp
2024-04-09,2024-04-10,-1.0,0.64,bull,0.39,513520,live_filtered_3bp
2024-04-11,2024-04-12,0.0,0.64,bull,0.64,513520,live_filtered_3bp
2024-05-28,2024-05-29,-1.0,0.25,bull,0.0,513520,live_filtered_3bp
2024-06-05,2024-06-06,0.0,0.25,bull,0.25,513520,live_filtered_3bp
2024-06-07,2024-06-11,-1.0,0.25,bull,0.0,513520,live_filtered_3bp
2024-06-20,2024-06-21,0.0,0.25,bull,0.25,513520,live_filtered_3bp
2024-06-21,2024-06-24,-1.0,0.25,bull,0.0,513520,live_filtered_3bp
2024-06-24,2024-06-25,0.0,0.25,bull,0.25,513520,live_filtered_3bp
2024-06-25,2024-06-26,-1.0,0.25,bull,0.0,513520,live_filtered_3bp
2024-06-26,2024-06-27,0.0,0.25,bull,0.25,513520,live_filtered_3bp
2024-06-27,2024-06-28,-1.0,0.25,bull,0.0,513520,live_filtered_3bp
2024-06-28,2024-07-01,0.0,0.25,bull,0.25,513520,live_filtered_3bp
2024-07-02,2024-07-03,0.0,0.5,bull,0.5,513520,live_filtered_3bp
2024-07-04,2024-07-05,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2024-07-05,2024-07-08,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2024-07-09,2024-07-10,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2024-07-17,2024-07-18,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2024-07-22,2024-07-23,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2024-07-25,2024-07-26,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2024-07-26,2024-07-29,0.0,0.35,bull,0.35,513520,live_filtered_3bp
2024-08-01,2024-08-02,-1.0,0.35,bull,0.1,513520,live_filtered_3bp
2024-08-13,2024-08-14,0.0,0.34,range,0.34,513520,live_filtered_3bp
2024-08-23,2024-08-26,-1.0,0.35,bull,0.1,513520,live_filtered_3bp
2024-08-26,2024-08-27,0.0,0.35,bull,0.35,513520,live_filtered_3bp
2024-09-04,2024-09-05,1.0,0.35,bull,0.6,513520,live_filtered_3bp
2024-09-05,2024-09-06,0.0,0.34,bull,0.34,513520,live_filtered_3bp
2024-09-09,2024-09-10,1.0,0.34,bull,0.59,513520,live_filtered_3bp
2024-09-12,2024-09-13,0.0,0.25,range,0.25,513520,live_filtered_3bp
2024-09-17,2024-09-18,0.0,0.25,range,0.25,513520,live_filtered_3bp
2024-09-26,2024-09-27,-1.0,0.26,range,0.01,513520,live_filtered_3bp
2024-10-07,2024-10-08,-1.0,0.25,range,0.0,513520,live_filtered_3bp
2024-10-08,2024-10-09,0.0,0.25,range,0.25,513520,live_filtered_3bp
2024-10-15,2024-10-16,-1.0,0.25,range,0.0,513520,live_filtered_3bp
2024-10-16,2024-10-17,0.0,0.25,range,0.25,513520,live_filtered_3bp
2024-11-08,2024-11-11,-1.0,0.25,range,0.0,513520,live_filtered_3bp
2024-11-13,2024-11-14,0.0,0.25,range,0.25,513520,live_filtered_3bp
2024-11-14,2024-11-15,-1.0,0.25,range,0.0,513520,live_filtered_3bp
2024-11-18,2024-11-19,0.0,0.25,range,0.25,513520,live_filtered_3bp
2024-11-19,2024-11-20,-1.0,0.25,range,0.0,513520,live_filtered_3bp
2024-11-21,2024-11-22,0.0,0.24,range,0.24,513520,live_filtered_3bp
2024-11-25,2024-11-26,-1.0,0.25,range,0.0,513520,live_filtered_3bp
2024-11-26,2024-11-27,0.0,0.25,range,0.25,513520,live_filtered_3bp
2024-12-04,2024-12-05,-1.0,0.25,range,0.0,513520,live_filtered_3bp
2024-12-17,2024-12-18,0.0,0.25,bull,0.25,513520,live_filtered_3bp
2024-12-18,2024-12-19,-1.0,0.25,bull,0.0,513520,live_filtered_3bp
2024-12-19,2024-12-20,0.0,0.25,bull,0.25,513520,live_filtered_3bp
2024-12-20,2024-12-23,-1.0,0.25,bull,0.0,513520,live_filtered_3bp
2024-12-26,2024-12-27,0.0,0.25,bull,0.25,513520,live_filtered_3bp
2025-02-03,2025-02-05,-1.0,0.25,range,0.0,513520,live_filtered_3bp
2025-02-17,2025-02-18,0.0,0.25,range,0.25,513520,live_filtered_3bp
2025-02-18,2025-02-19,-1.0,0.25,range,0.0,513520,live_filtered_3bp
2025-02-20,2025-02-21,0.0,0.25,range,0.25,513520,live_filtered_3bp
2025-02-26,2025-02-27,-1.0,0.24,range,0.0,513520,live_filtered_3bp
2025-02-28,2025-03-03,1.0,0.24,range,0.49,513520,live_filtered_3bp
2025-03-05,2025-03-06,0.0,0.24,range,0.24,513520,live_filtered_3bp
2025-03-07,2025-03-10,-1.0,0.24,range,0.0,513520,live_filtered_3bp
2025-03-10,2025-03-11,1.0,0.24,range,0.49,513520,live_filtered_3bp
2025-03-17,2025-03-18,0.0,0.24,range,0.24,513520,live_filtered_3bp
2025-03-21,2025-03-24,-1.0,0.24,range,0.0,513520,live_filtered_3bp
2025-03-31,2025-04-01,0.0,0.23,bear,0.23,513520,live_filtered_3bp
2025-04-03,2025-04-07,1.0,0.19,bear,0.35,513520,live_filtered_3bp
2025-04-28,2025-04-29,0.0,0.2,bear,0.2,513520,live_filtered_3bp
2025-05-08,2025-05-09,-1.0,0.2,bear,0.0,513520,live_filtered_3bp
2025-05-09,2025-05-12,0.0,0.21,bear,0.21,513520,live_filtered_3bp
2025-05-14,2025-05-15,0.0,0.35,bear,0.35,513520,live_filtered_3bp
2025-06-25,2025-06-26,-1.0,0.25,range,0.0,513520,live_filtered_3bp
2025-06-26,2025-06-27,0.0,0.25,range,0.25,513520,live_filtered_3bp
2025-06-27,2025-06-30,-1.0,0.26,range,0.01,513520,live_filtered_3bp
2025-06-30,2025-07-01,0.0,0.26,range,0.26,513520,live_filtered_3bp
2025-07-03,2025-07-04,-1.0,0.3,range,0.05,513520,live_filtered_3bp
2025-07-04,2025-07-07,0.0,0.75,range,0.75,513520,live_filtered_3bp
2025-07-17,2025-07-18,1.0,0.75,bull,1.0,513520,live_filtered_3bp
2025-07-22,2025-07-23,0.0,0.75,bull,0.75,513520,live_filtered_3bp
2025-07-24,2025-07-25,1.0,0.76,bull,1.0,513520,live_filtered_3bp
2025-07-25,2025-07-28,-1.0,0.76,bull,0.51,513520,live_filtered_3bp
2025-07-28,2025-07-29,0.0,0.75,bull,0.75,513520,live_filtered_3bp
2025-07-29,2025-07-30,1.0,0.75,bull,1.0,513520,live_filtered_3bp
2025-07-30,2025-07-31,0.0,0.75,bull,0.75,513520,live_filtered_3bp
2025-07-31,2025-08-01,0.0,0.6,bull,0.6,513520,live_filtered_3bp
2025-08-14,2025-08-15,-1.0,0.61,bull,0.36,513520,live_filtered_3bp
2025-08-15,2025-08-18,0.0,0.62,bull,0.62,513520,live_filtered_3bp
2025-08-20,2025-08-21,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2025-09-01,2025-09-02,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2025-09-02,2025-09-03,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2025-09-03,2025-09-04,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2025-09-05,2025-09-08,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2025-09-16,2025-09-17,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2025-10-08,2025-10-09,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2025-10-16,2025-10-17,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2025-10-17,2025-10-20,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2025-10-20,2025-10-21,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2025-10-21,2025-10-22,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2025-10-24,2025-10-27,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2025-10-31,2025-11-03,-1.0,1.0,bull,0.75,513520,live_filtered_3bp
2025-11-04,2025-11-05,0.0,1.0,bull,1.0,513520,live_filtered_3bp
2025-11-07,2025-11-10,0.0,0.8,bull,0.8,513520,live_filtered_3bp
2025-12-11,2025-12-12,-1.0,0.8,bull,0.55,513520,live_filtered_3bp
2025-12-12,2025-12-15,0.0,0.8,bull,0.8,513520,live_filtered_3bp
2025-12-30,2025-12-31,-1.0,0.8,bull,0.55,513520,live_filtered_3bp
2026-01-05,2026-01-06,1.0,0.8,bull,1.0,513520,live_filtered_3bp
2026-01-06,2026-01-07,-1.0,0.81,bull,0.56,513520,live_filtered_3bp
2026-01-08,2026-01-09,1.0,0.8,bull,1.0,513520,live_filtered_3bp
2026-01-13,2026-01-14,-1.0,0.81,bull,0.56,513520,live_filtered_3bp
2026-01-15,2026-01-16,-1.0,0.65,bull,0.4,513520,live_filtered_3bp
2026-01-22,2026-01-23,0.0,0.6,bull,0.6,513520,live_filtered_3bp
2026-01-23,2026-01-26,-1.0,0.6,bull,0.35,513520,live_filtered_3bp
2026-01-26,2026-01-27,0.0,0.6,bull,0.6,513520,live_filtered_3bp
2026-01-27,2026-01-28,-1.0,0.6,bull,0.35,513520,live_filtered_3bp
2026-01-28,2026-01-29,0.0,0.6,bull,0.6,513520,live_filtered_3bp
2026-02-05,2026-02-06,-1.0,0.6,bull,0.35,513520,live_filtered_3bp
2026-02-06,2026-02-09,0.0,0.6,bull,0.6,513520,live_filtered_3bp
